Time_s,Normal_Force_N
0.00434677823467077,1677.42927957985
0.00434734191677352,1677.42927992909
0.00434790605335649,1677.42928027859
0.0043484704500766,1677.42928062831
0.00434903459941574,1677.42928097798
0.00434959841939701,1677.42928132752
0.00435016220721314,1677.42928167705
0.00435072614543844,1677.42928202669
0.0043512901351263,1677.42928237642
0.00435185408961318,1677.42928272618
0.00435241776968479,1677.42928307585
0.00435298175815693,1677.42928342569
0.00435354612229862,1677.4292837758
0.00435411051332892,1677.429284126
0.0043546745072796,1677.42928447606
0.00435523790162836,1677.42928482582
0.00435580157022402,1677.42928517571
0.00435636612349896,1677.4292855261
0.00435693066557089,1677.42928587663
0.00435749466305117,1677.42928622693
0.00435805817145807,1677.42928657699
0.00435862189206047,1677.42928692714
0.0043591861832632,1677.42928727764
0.00435975063203976,1677.42928762832
0.00436031453032859,1677.4292879788
0.00436087808944043,1677.4292883291
0.00436144184360669,1677.4292886795
0.00436200614432349,1677.42928903024
0.00436257032278642,1677.42928938101
0.00436313425723477,1677.42928973171
0.00436369813529125,1677.4292900824
0.00436426224128967,1677.42929043324
0.00436482636664494,1677.42929078416
0.00436539042348214,1677.42929113509
0.00436595423914082,1677.42929148595
0.00436651803085205,1677.42929183681
0.00436708215514565,1677.42929218788
0.00436764658727964,1677.42929253918
0.0043682109478502,1677.42929289053
0.00436877472959749,1677.42929324163
0.00436933843576909,1677.42929359268
0.00436990243523507,1677.42929394391
0.00437046650746928,1677.42929429525
0.00437103052366012,1677.42929464661
0.00437159464693094,1677.42929499807
0.00437215879104264,1677.4292953496
0.00437272276779578,1677.4292957011
0.00437328653273886,1677.42929605251
0.00437385041031391,1677.42929640401
0.00437441453596154,1677.42929675569
0.00437497893827842,1677.42929710757
0.00437554321586924,1677.42929745948
0.00437610721926167,1677.42929781128
0.00437667104333201,1677.42929816301
0.00437723491893213,1677.42929851479
0.00437779874070929,1677.42929886658
0.00437836285345311,1677.42929921857
0.00437892713911145,1677.42929957072
0.00437949110520228,1677.42929992277
0.00438005482690474,1677.42930027472
0.00438061855513556,1677.42930062669
0.00438118265182393,1677.42930097889
0.00438174691054049,1677.42930133125
0.0043823108229136,1677.4293016835
0.00438287447858113,1677.42930203564
0.00438343824220528,1677.42930238785
0.00438400240598337,1677.42930274031
0.00438456689928102,1677.42930309303
0.00438513086592488,1677.42930344556
0.00438569456338266,1677.42930379796
0.00438625829353289,1677.42930415039
0.00438682217801353,1677.42930450294
0.00438738638018163,1677.42930485571
0.00438795071220245,1677.42930520863
0.00438851468609866,1677.42930556143
0.00438907849572048,1677.42930591416
0.00438964230919522,1677.42930626691
0.00439020629785007,1677.4293066198
0.00439077051112632,1677.42930697287
0.00439133466168291,1677.42930732597
0.00439189852168157,1677.42930767897
0.00439246222687051,1677.42930803191
0.00439302602947772,1677.42930838492
0.00439359012504455,1677.42930873814
0.00439415421165377,1677.42930909143
0.00439471797369921,1677.4293094446
0.00439528162171616,1677.42930979773
0.00439584550191992,1677.429310151
0.00439640967087311,1677.42931050449
0.0043969737896953,1677.42931085803
0.00439753756714143,1677.42931121144
0.0043981012631849,1677.42931156483
0.00439866523461009,1677.42931191839
0.00439922945653232,1677.42931227214
0.00439979365758849,1677.42931262596
0.00440035767857607,1677.42931297974
0.00440092157908855,1677.42931333348
0.00440148547429482,1677.42931368725
0.00440204944423923,1677.42931404111
0.00440261337245039,1677.42931439499
0.00440317729705845,1677.42931474892
0.00440374133650318,1677.42931510295
0.00440430533589557,1677.42931545702
0.00440486921210395,1677.42931581106
0.00440543295770208,1677.42931616508
0.00440599671592094,1677.42931651913
0.00440656073088509,1677.42931687336
0.00440712486245246,1677.42931722772
0.00440768899650433,1677.42931758214
0.00440825281538419,1677.42931793645
0.00440881631730181,1677.42931829061
0.00440938019738157,1677.42931864498
0.00440994431322494,1677.42931899954
0.00441050827363719,1677.4293193541
0.00441107234612094,1677.42931970875
0.00441163641270152,1677.42932006345
0.00441220042523546,1677.42932041817
0.00441276434365006,1677.42932077289
0.00441332828567779,1677.42932112765
0.00441389244592431,1677.42932148257
0.00441445673275911,1677.42932183763
0.00441502049275466,1677.42932219247
0.00441558405103435,1677.42932254721
0.00441614774198595,1677.42932290204
0.00441671168445056,1677.42932325705
0.00441727586324936,1677.42932361225
0.00441783994559875,1677.42932396747
0.00441840388379219,1677.42932432267
0.00441896756966404,1677.42932467776
0.00441953146646956,1677.42932503298
0.00442009567083724,1677.42932538843
0.00442065963465554,1677.42932574382
0.00442122360001621,1677.42932609925
0.00442178755434689,1677.42932645471
0.00442235157914408,1677.42932681025
0.00442291550658209,1677.4293271658
0.00442347947821213,1677.42932752141
0.00442404329145763,1677.42932787698
0.00442460720648211,1677.42932823264
0.00442517140589165,1677.42932858849
0.00442573556404996,1677.42932894441
0.00442629941160874,1677.4293293002
0.00442686291108427,1677.42932965584
0.00442742663056042,1677.42933001159
0.00442799097046194,1677.42933036773
0.00442855543089726,1677.42933072403
0.00442911915282785,1677.42933108003
0.00442968256092909,1677.42933143584
0.00443024633642824,1677.42933179184
0.00443081043117205,1677.42933214808
0.00443137450453298,1677.4293325044
0.00443193849571545,1677.42933286072
0.00443250234058604,1677.429333217
0.00443306600099892,1677.42933357322
0.00443362976770967,1677.42933392952
0.00443419367992518,1677.42933428595
0.00443475785963924,1677.42933464257
0.0044353218741324,1677.42933499919
0.00443588586650844,1677.42933535583
0.00443644969525439,1677.42933571243
0.00443701355330247,1677.42933606907
0.00443757755730474,1677.42933642583
0.00443814147228946,1677.42933678261
0.0044387052800115,1677.42933713937
0.00443926922160952,1677.42933749623
0.00443983333054059,1677.42933785324
0.00444039740642935,1677.4293382103
0.00444096127781457,1677.42933856729
0.00444152474866004,1677.42933892411
0.00444208819566556,1677.42933928091
0.00444265231930422,1677.42933963811
0.0044432166945847,1677.42933999554
0.00444378104778349,1677.42934035304
0.00444434492705417,1677.42934071035
0.00444490863739287,1677.42934106757
0.0044454725121676,1677.42934142489
0.00444603678386922,1677.42934178248
0.00444660081359715,1677.42934214003
0.00444716433260077,1677.42934249735
0.00444772795055422,1677.42934285472
0.00444829181551407,1677.42934321225
0.00444885581443972,1677.42934356993
0.00444941970605103,1677.42934392761
0.00444998342139299,1677.42934428524
0.00445054738930918,1677.42934464303
0.00445111153825078,1677.42934500098
0.00445167546234718,1677.42934535888
0.00445223922717338,1677.42934571672
0.00445280303865006,1677.42934607462
0.00445336715151974,1677.42934643272
0.0044539311867646,1677.42934679086
0.0044544950800151,1677.42934714896
0.00445505890251778,1677.42934750706
0.00445562281175442,1677.42934786525
0.00445618700589067,1677.42934822363
0.00445675102495116,1677.42934858199
0.00445731485951787,1677.4293489403
0.00445787871088478,1677.42934929864
0.00445844257829327,1677.42934965703
0.0044590062768227,1677.42935001539
0.00445957028342972,1677.42935037393
0.00446013453913041,1677.42935073267
0.00446069851676185,1677.42935109134
0.00446126200280793,1677.42935144979
0.00446182576392729,1677.42935180837
0.00446239000740864,1677.42935216726
0.00446295424717507,1677.42935252625
0.00446351806755593,1677.42935288508
0.00446408158648535,1677.42935324375
0.00446464509903125,1677.42935360244
0.00446520918842596,1677.42935396146
0.00446577365367846,1677.42935432077
0.00446633770897076,1677.42935467997
0.00446690115391834,1677.42935503886
0.0044674645414672,1677.42935539771
0.00446802842878545,1677.42935575684
0.00446859270521423,1677.42935611626
0.00446915677470274,1677.42935647567
0.00446972041064714,1677.42935683489
0.00447028394051618,1677.42935719406
0.00447084792357159,1677.42935755349
0.00447141218778058,1677.42935791315
0.00447197627827952,1677.4293582728
0.00447254000976761,1677.4293586323
0.00447310379084201,1677.42935899184
0.00447366773480649,1677.4293593515
0.0044742316871344,1677.42935971124
0.00447479560761631,1677.429360071
0.00447535945616202,1677.42936043077
0.00447592315161908,1677.4293607905
0.00447648687589026,1677.42936115027
0.00447705092879892,1677.42936151026
0.00447761500389753,1677.42936187034
0.00447817890789468,1677.42936223039
0.0044787425831305,1677.42936259034
0.00447930641769798,1677.4293629504
0.00447987047693925,1677.42936331064
0.00448043477217779,1677.42936367106
0.00448099878203289,1677.42936403141
0.00448156238882441,1677.42936439158
0.00448212585621295,1677.42936475167
0.00448268943633634,1677.42936511185
0.00448325368408367,1677.42936547243
0.00448381815083398,1677.42936583323
0.00448438191698943,1677.42936619375
0.00448494521875254,1677.42936655402
0.00448550871278046,1677.42936691437
0.00448607269938606,1677.42936727503
0.00448663707141312,1677.42936763598
0.00448720122257431,1677.42936799692
0.00448776473207519,1677.42936835755
0.00448832820595372,1677.42936871815
0.0044888921900377,1677.42936907905
0.00448945658948102,1677.42936944025
0.00449002071814567,1677.4293698014
0.00449058432975393,1677.42937016232
0.00449114769094955,1677.4293705231
0.00449171159424676,1677.42937088417
0.00449227573876692,1677.42937124546
0.00449283989215524,1677.42937160683
0.00449340371891719,1677.42937196809
0.00449396740420085,1677.42937232928
0.00449453118786862,1677.42937269056
0.00449509522130283,1677.42937305201
0.00449565935614985,1677.42937341359
0.00449622321380183,1677.42937377509
0.00449678680054012,1677.42937413647
0.0044973503517279,1677.42937449784
0.0044979141330752,1677.42937485937
0.00449847814577388,1677.42937522109
0.00449904231120279,1677.42937558296
0.00449960620512252,1677.42937594475
0.00450016976698804,1677.4293763064
0.00450073333776229,1677.42937666806
0.0045012969990545,1677.4293770298
0.00450186103393708,1677.42937739179
0.00450242523410589,1677.42937775396
0.00450298912634435,1677.42937811603
0.00450355267543104,1677.42937847794
0.00450411621134328,1677.42937883986
0.00450468006326447,1677.42937920197
0.00450524409196873,1677.42937956426
0.00450580793728755,1677.42937992652
0.00450637169295549,1677.42938028876
0.00450693560084551,1677.42938065112
0.00450749969491027,1677.42938101363
0.00450806363462454,1677.42938137613
0.00450862734260911,1677.42938173854
0.00450919093035956,1677.42938210091
0.0045097544842452,1677.42938246329
0.00451031834227704,1677.42938282587
0.00451088224645775,1677.42938318855
0.00451144602257539,1677.42938355122
0.00451200995002542,1677.429383914
0.00451257395920998,1677.42938427689
0.00451313797362418,1677.42938463983
0.00451370181427216,1677.42938500273
0.00451426550551955,1677.42938536559
0.00451482927379265,1677.42938572851
0.00451539342042353,1677.42938609168
0.00451595744095268,1677.42938645486
0.0045165212564481,1677.42938681798
0.00451708492368369,1677.42938718105
0.00451764856546861,1677.42938754413
0.00451821237451644,1677.42938790734
0.0045187762408995,1677.42938827064
0.00451934006948972,1677.42938863398
0.00451990397079365,1677.42938899739
0.00452046809635002,1677.42938936098
0.00452103214468013,1677.4293897246
0.0045215957030248,1677.429390088
0.00452215915201189,1677.42939045134
0.00452272303910967,1677.42939081494
0.00452328732895017,1677.42939117883
0.00452385140736985,1677.42939154271
0.00452441507336395,1677.4293919064
0.00452497850355295,1677.42939226998
0.00452554216057703,1677.42939263368
0.00452610629007956,1677.4293929977
0.00452667066528853,1677.42939336194
0.00452723457226278,1677.42939372602
0.00452779799439,1677.42939408984
0.00452836146915093,1677.42939445369
0.00452892534175832,1677.42939481778
0.00452948966945968,1677.4293951822
0.00453005365154861,1677.42939554654
0.00453061720044786,1677.42939591067
0.00453118064216452,1677.42939627474
0.00453174459872147,1677.42939663911
0.00453230902778452,1677.42939700382
0.00453287309670946,1677.42939736844
0.00453343677210795,1677.42939773287
0.00453400041799105,1677.4293980973
0.00453456427083124,1677.42939846186
0.00453512828845736,1677.42939882658
0.0045356921869337,1677.4293991913
0.00453625609466118,1677.42939955606
0.0045368199411437,1677.42939992084
0.00453738357781633,1677.42940028554
0.00453794732771948,1677.42940065033
0.00453851127615067,1677.42940101528
0.00453907530994831,1677.42940138034
0.00453963907928336,1677.42940174532
0.00454020272573977,1677.42940211025
0.00454076643965632,1677.42940247525
0.00454133022699273,1677.42940284034
0.00454189405192745,1677.4294032055
0.00454245814254096,1677.42940357086
0.00454302236172519,1677.42940393635
0.00454358615699509,1677.42940430168
0.00454414946907354,1677.42940466677
0.00454471315700617,1677.42940503205
0.00454527727280007,1677.42940539762
0.00454584141623763,1677.4294057633
0.00454640500441972,1677.42940612875
0.00454696847538462,1677.42940649413
0.00454753216773871,1677.42940685965
0.00454809636835246,1677.4294072255
0.00454866046885378,1677.4294075914
0.00454922403581292,1677.42940795706
0.00454978725265002,1677.42940832253
0.00455035106146574,1677.42940868832
0.00455091552343912,1677.42940905455
0.00455147983267118,1677.42940942081
0.00455204349161181,1677.42940978678
0.00455260665718224,1677.42941015247
0.00455317011271237,1677.42941051829
0.00455373387526436,1677.42941088434
0.00455429806062493,1677.4294112507
0.00455486217715236,1677.42941161711
0.00455542569814404,1677.42941198326
0.004555988977589,1677.42941234926
0.00455655259840024,1677.42941271546
0.00455711677093633,1677.42941308202
0.00455768080730067,1677.42941344861
0.00455824448221176,1677.42941381506
0.00455880811960844,1677.4294141815
0.00455937196064504,1677.42941454808
0.00455993578004008,1677.42941491471
0.00456049951066401,1677.42941528135
0.00456106328766023,1677.42941564804
0.00456162698358334,1677.42941601475
0.00456219084311277,1677.42941638157
0.00456275489077453,1677.42941674856
0.00456331848888168,1677.42941711538
0.00456388197057707,1677.42941748214
0.00456444567057409,1677.42941784904
0.0045650097098245,1677.42941821619
0.0045655737245848,1677.4294185834
0.00456613753963446,1677.42941895056
0.00456670133545399,1677.42941931774
0.00456726506457536,1677.42941968492
0.00456782864350827,1677.42942005206
0.00456839247803145,1677.42942041937
0.00456895632222778,1677.42942078675
0.00456952027549507,1677.42942115424
0.0045700841849492,1677.42942152176
0.00457064774122579,1677.42942188914
0.00457121124297649,1677.42942225651
0.0045717750106512,1677.42942262404
0.00457233928652266,1677.42942299192
0.00457290350553157,1677.42942335987
0.00457346712526675,1677.42942372755
0.0045740306100148,1677.42942409514
0.00457459420518733,1677.42942446282
0.00457515795373134,1677.42942483063
0.00457572197709465,1677.42942519864
0.00457628601242239,1677.42942556674
0.00457684984669966,1677.42942593479
0.00457741343301821,1677.42942630273
0.00457797677874835,1677.42942667056
0.00457854044200245,1677.42942703858
0.00457910438097916,1677.42942740682
0.00457966837365064,1677.42942777516
0.00458023218802319,1677.42942814346
0.00458079555987367,1677.42942851156
0.00458135917144904,1677.42942887979
0.00458192325570298,1677.42942924833
0.00458248742978188,1677.42942961701
0.0045830512047702,1677.42942998555
0.00458361449734134,1677.42943035383
0.00458417781115373,1677.42943072212
0.0045847417639173,1677.42943109079
0.00458530614263647,1677.42943145979
0.0045858702986018,1677.42943182878
0.0045864338252377,1677.42943219746
0.00458699697799259,1677.42943256593
0.00458756047726365,1677.42943293457
0.00458812474082825,1677.4294333037
0.00458868906494079,1677.42943367298
0.00458925281438989,1677.42943404202
0.00458981613854594,1677.42943441083
0.00459037941338292,1677.42943477961
0.00459094298177146,1677.42943514858
0.0045915072501031,1677.42943551799
0.00459207152667747,1677.42943588752
0.00459263508882325,1677.42943625674
0.00459319831486268,1677.42943662575
0.00459376188606734,1677.42943699495
0.00459432620197899,1677.42943736462
0.0045948906955632,1677.4294377345
0.00459545446932376,1677.42943810408
0.00459601743613404,1677.42943847321
0.00459658073040148,1677.42943884247
0.00459714483618238,1677.42943921222
0.00459770923080463,1677.42943958226
0.00459827331248947,1677.42943995222
0.00459883686120084,1677.42944032192
0.00459940024609078,1677.42944069152
0.00459996380630644,1677.42944106123
0.00460052780063508,1677.42944143123
0.00460109180304582,1677.42944180133
0.00460165573905354,1677.42944217145
0.00460221915588671,1677.42944254133
0.00460278253965953,1677.42944291119
0.00460334636459271,1677.42944328131
0.00460391047710642,1677.42944365168
0.00460447448651893,1677.42944402207
0.00460503798549226,1677.42944439224
0.00460560155434838,1677.42944476243
0.00460616527057368,1677.42944513275
0.00460672934792795,1677.42944550332
0.00460729339763409,1677.42944587396
0.00460785682020177,1677.42944624432
0.00460841999705088,1677.42944661453
0.00460898361431773,1677.42944698498
0.00460954779982829,1677.42944735582
0.0046101121766642,1677.42944772687
0.00461067587400198,1677.42944809764
0.00461123911181851,1677.42944846814
0.00461180281238258,1677.42944883888
0.00461236680073724,1677.42944920986
0.00461293084251442,1677.42944958094
0.00461349466665115,1677.42944995197
0.0046140582730807,1677.42945032291
0.00461462180620597,1677.42945069383
0.00461518547216536,1677.42945106485
0.00461574938918794,1677.42945143607
0.00461631326654659,1677.42945180733
0.00461687683472943,1677.42945217848
0.00461744022075102,1677.42945254955
0.0046180038915837,1677.42945292079
0.00461856798315623,1677.42945329232
0.00461913229098518,1677.42945366407
0.00461969605834824,1677.4294540356
0.00462025928226163,1677.42945440683
0.00462082253193332,1677.42945477807
0.00462138635088139,1677.42945514964
0.00462195053719344,1677.42945552152
0.00462251451114729,1677.42945589337
0.00462307784821384,1677.42945626491
0.00462364114192788,1677.42945663641
0.00462420496928526,1677.42945700823
0.00462476912700107,1677.42945738032
0.00462533313907218,1677.42945775242
0.00462589665978186,1677.4294581243
0.00462646011404809,1677.42945849613
0.00462702393267153,1677.42945886819
0.00462758792672045,1677.42945924043
0.00462815156639181,1677.42945961254
0.00462871512480285,1677.42945998463
0.0046292788236883,1677.42946035682
0.00462984268980154,1677.42946072916
0.004630406450267,1677.42946110151
0.00463097017241245,1677.42946147387
0.00463153379025785,1677.42946184622
0.00463209766924963,1677.42946221875
0.0046326614275369,1677.42946259128
0.00463322517782582,1677.42946296385
0.00463378890473888,1677.42946333644
0.00463435258495289,1677.42946370906
0.00463491623744375,1677.4294640817
0.00463548017003486,1677.42946445453
0.00463604408077066,1677.42946482743
0.00463660772915258,1677.42946520023
0.00463717113455969,1677.42946557292
0.00463773488126702,1677.42946594581
0.00463829879635217,1677.42946631887
0.00463886296499881,1677.42946669213
0.00463942682750175,1677.42946706531
0.00463999052956682,1677.42946743841
0.00464055413555507,1677.42946781149
0.00464111789491724,1677.42946818469
0.00464168158662371,1677.42946855791
0.0046422453060656,1677.42946893118
0.00464280939544418,1677.4294693047
0.00464337307696452,1677.42946967809
0.00464393649080739,1677.42947005134
0.00464450006426635,1677.42947042469
0.0046450639941186,1677.42947079829
0.0046456277920316,1677.42947117191
0.00464619123296143,1677.42947154537
0.0046467548839022,1677.42947191895
0.00464731875915368,1677.42947229271
0.00464788281459413,1677.42947266664
0.00464844653123628,1677.42947304046
0.00464900979647982,1677.42947341405
0.00464957319361993,1677.4294737877
0.00465013706002356,1677.42947416166
0.0046507014470635,1677.429474536
0.00465126532238561,1677.42947491016
0.00465182872738467,1677.42947528408
0.00465239206245618,1677.42947565795
0.0046529557793029,1677.42947603205
0.00465351991759633,1677.42947640647
0.00465408380822904,1677.42947678084
0.00465464730624946,1677.42947715503
0.00465521045662328,1677.42947752904
0.00465577382669784,1677.42947790317
0.00465633778850157,1677.42947827768
0.00465690189974039,1677.42947865238
0.0046574654769332,1677.42947902686
0.00465802912712971,1677.42947940138
0.00465859299554342,1677.42947977607
0.00465915673345145,1677.42948015074
0.00465972044198243,1677.42948052544
0.00466028417160519,1677.4294809002
0.00466084811857792,1677.42948127511
0.00466141217166729,1677.42948165015
0.00466197583639144,1677.42948202505
0.00466253912676338,1677.42948239975
0.00466310270010374,1677.4294827746
0.00466366672398627,1677.42948314977
0.00466423081223685,1677.42948352506
0.00466479464170908,1677.42948390028
0.00466535809371601,1677.42948427531
0.00466592134315671,1677.42948465024
0.00466648516408586,1677.4294850255
0.00466704936013302,1677.42948540105
0.00466761326353679,1677.42948577655
0.0046681767626243,1677.42948615184
0.00466874028399022,1677.42948652716
0.00466930419006188,1677.42948690272
0.00466986813431823,1677.42948727838
0.00467043208994418,1677.42948765411
0.0046709958456915,1677.42948802978
0.00467155948764211,1677.42948840541
0.00467212334465518,1677.42948878119
0.00467268717757942,1677.42948915702
0.0046732508634599,1677.42948953282
0.00467381465499474,1677.42948990871
0.00467437833749067,1677.42949028459
0.00467494175796469,1677.42949066037
0.00467550514789122,1677.42949103614
0.00467606887344854,1677.42949141214
0.00467663292204864,1677.42949178839
0.00467719681081752,1677.42949216464
0.00467776039474198,1677.42949254076
0.00467832409893433,1677.42949291696
0.00467888787862507,1677.42949329325
0.00467945166150808,1677.4294936696
0.00468001537863236,1677.42949404596
0.00468057913049217,1677.42949442238
0.00468114271285139,1677.42949479876
0.00468170618914108,1677.42949517511
0.00468226996475578,1677.42949555165
0.0046828339374314,1677.42949592837
0.00468339779025153,1677.4294963051
0.0046839611711242,1677.42949668161
0.0046845246493712,1677.42949705817
0.00468508840404046,1677.42949743493
0.00468565245268865,1677.42949781192
0.00468621627166959,1677.42949818886
0.00468677961919886,1677.42949856559
0.00468734283549278,1677.42949894223
0.00468790643491824,1677.4294993191
0.00468847053516852,1677.42949969633
0.00468903445021364,1677.42950007356
0.00468959788144336,1677.42950045057
0.00469016126977805,1677.42950082754
0.00469072502265114,1677.42950120475
0.00469128892598181,1677.42950158212
0.00469185279087924,1677.42950195954
0.00469241627968261,1677.4295023368
0.00469297976208498,1677.42950271406
0.00469354366480937,1677.42950309159
0.00469410779133884,1677.42950346932
0.00469467182241604,1677.42950384709
0.00469523525794747,1677.42950422457
0.00469579849560364,1677.42950460192
0.0046963619974394,1677.42950497944
0.00469692575454516,1677.42950535716
0.00469748959140205,1677.429505735
0.00469805339356258,1677.42950611288
0.00469861718367525,1677.4295064908
0.00469918072336433,1677.42950686863
0.00469974404870677,1677.42950724636
0.00470030743142404,1677.42950762414
0.00470087088918193,1677.42950800201
0.00470143479952856,1677.42950838018
0.00470199888660945,1677.42950875854
0.00470256255382775,1677.42950913674
0.00470312602493,1677.42950951485
0.0047036894857017,1677.42950989297
0.0047042532268791,1677.42951027128
0.00470481702724933,1677.42951064969
0.00470538068229554,1677.42951102809
0.00470594402175385,1677.42951140634
0.00470650743979586,1677.42951178465
0.00470707095707786,1677.42951216306
0.00470763469120878,1677.42951254165
0.00470819862216146,1677.42951292041
0.00470876219619071,1677.42951329905
0.00470932530203426,1677.42951367745
0.00470988875782097,1677.42951405603
0.0047104525311338,1677.42951443485
0.00471101635616154,1677.42951481379
0.00471158014381754,1677.42951519276
0.00471214376736264,1677.42951557169
0.00471270737475584,1677.42951595064
0.00471327103738778,1677.42951632966
0.0047138346801005,1677.42951670872
0.00471439828669683,1677.42951708781
0.00471496201987336,1677.429517467
0.00471552579286818,1677.42951784628
0.00471608937802045,1677.42951822551
0.00471665302231082,1677.42951860479
0.00471721684825394,1677.42951898423
0.00471778064086237,1677.42951936371
0.00471834418519044,1677.4295197431
0.00471890756613261,1677.42952012242
0.00471947103003914,1677.42952050182
0.00472003450448183,1677.42952088126
0.00472059812120076,1677.42952126084
0.00472116195650191,1677.42952164059
0.00472172578808433,1677.42952202042
0.00472228937961252,1677.42952240016
0.00472285278999588,1677.42952277982
0.00472341627389722,1677.42952315955
0.00472397992245052,1677.42952353942
0.00472454379142673,1677.42952391947
0.00472510753862413,1677.42952429953
0.0047256709912688,1677.42952467946
0.00472623454707104,1677.42952505947
0.00472679827038769,1677.42952543962
0.00472736194614722,1677.4295258198
0.0047279255548633,1677.42952619999
0.00472848923671637,1677.42952658027
0.00472905311075103,1677.42952696069
0.00472961690073031,1677.42952734115
0.00473018053947041,1677.42952772155
0.00473074401298476,1677.4295281019
0.00473130744595698,1677.42952848225
0.00473187093164901,1677.42952886267
0.00473243476099023,1677.42952924332
0.00473299854562075,1677.42952962404
0.00473356194407189,1677.42953000459
0.00473412543074034,1677.42953038519
0.00473468922993115,1677.42953076602
0.00473525320495939,1677.42953114702
0.00473581664865454,1677.42953152779
0.00473637979833176,1677.4295319084
0.0047369431960651,1677.42953228916
0.00473750726822641,1677.42953267034
0.00473807153595237,1677.42953305176
0.00473863525682434,1677.42953343295
0.00473919854618918,1677.42953381391
0.00473976199762206,1677.42953419494
0.00474032576002646,1677.4295345762
0.00474088966752594,1677.42953495761
0.00474145346239836,1677.42953533904
0.00474201703872437,1677.42953572038
0.00474258072359078,1677.4295361018
0.00474314452629624,1677.42953648333
0.00474370824108713,1677.42953686488
0.00474427180436286,1677.42953724639
0.00474483525462097,1677.42953762786
0.00474539880405061,1677.42953800942
0.00474596263687892,1677.42953839119
0.00474652641091723,1677.429538773
0.00474708975302004,1677.42953915462
0.00474765290705177,1677.42953953614
0.00474821637797718,1677.42953991785
0.00474878031931593,1677.42954029989
0.00474934407186633,1677.42954068193
0.00474990760674801,1677.42954106388
0.00475047107040163,1677.42954144582
0.00475103481052185,1677.42954182794
0.00475159857141157,1677.42954221015
0.00475216229646287,1677.42954259239
0.00475272598584156,1677.42954297465
0.00475328979093061,1677.42954335702
0.00475385351690728,1677.42954373941
0.00475441713143755,1677.42954412177
0.00475498083903239,1677.42954450422
0.00475554440435926,1677.42954488664
0.00475610805148149,1677.42954526914
0.00475667174262753,1677.42954565171
0.00475723516577517,1677.42954603419
0.00475779849383315,1677.42954641664
0.00475836199394756,1677.42954679921
0.00475892596606274,1677.4295471821
0.00475949004161296,1677.42954756515
0.00476005370271405,1677.42954794803
0.00476061706164575,1677.42954833076
0.00476118050713108,1677.42954871354
0.00476174419020064,1677.4295490965
0.00476230803361443,1677.42954947961
0.0047628720259947,1677.42954986288
0.00476343580881524,1677.4295502461
0.00476399929133133,1677.42955062918
0.00476456266108473,1677.42955101221
0.00476512621912126,1677.42955139537
0.0047656903648272,1677.42955177892
0.00476625453370271,1677.42955216259
0.00476681818750893,1677.42955254603
0.00476738123871964,1677.42955292914
0.00476794445608661,1677.42955331231
0.00476850817957653,1677.42955369582
0.0047690724690593,1677.42955407973
0.00476963656424319,1677.42955446365
0.00477019987308916,1677.42955484718
0.00477076278212009,1677.42955523045
0.00477132617544036,1677.42955561397
0.00477189033634122,1677.42955599801
0.00477245455131156,1677.4295563822
0.00477301820607064,1677.42955676616
0.00477358138061192,1677.42955714984
0.00477414453233978,1677.4295575335
0.00477470839799917,1677.42955791758
0.00477527251312486,1677.42955830192
0.00477583650900917,1677.42955868627
0.00477639986627711,1677.42955907032
0.00477696308583168,1677.42955945427
0.00477752625417936,1677.4295598382
0.00477808997890624,1677.42956022248
0.00477865406719648,1677.42956060707
0.00477921780896569,1677.42956099156
0.00477978098185797,1677.42956137575
0.00478034395707907,1677.42956175981
0.00478090746580164,1677.42956214418
0.00478147141343966,1677.42956252889
0.0047820355935078,1677.42956291383
0.00478259924111567,1677.42956329855
0.00478316241455103,1677.42956368301
0.00478372563991427,1677.42956406749
0.00478428952170281,1677.42956445237
0.00478485352434478,1677.42956483743
0.00478541706778519,1677.4295652223
0.00478597993112783,1677.42956560681
0.00478654321576635,1677.42956599151
0.00478710715805828,1677.42956637665
0.00478767130758339,1677.42956676203
0.00478823512328298,1677.4295671473
0.00478879864559949,1677.42956753243
0.00478936200260538,1677.42956791748
0.00478992557477728,1677.42956830266
0.00479048930376745,1677.429568688
0.00479105282213112,1677.42956907329
0.00479161655113994,1677.42956945872
0.00479218031034315,1677.42956984424
0.00479274363529153,1677.42957022956
0.00479330713439588,1677.42957061498
0.00479387097314153,1677.42957100065
0.0047944348555453,1677.42957138643
0.00479499853865626,1677.42957177215
0.00479556188642989,1677.42957215771
0.00479612531032987,1677.42957254333
0.00479668880216229,1677.42957292902
0.00479725248874766,1677.42957331488
0.00479781616479844,1677.4295737008
0.00479837963967552,1677.42957408666
0.00479894306677425,1677.42957447252
0.00479950677236034,1677.42957485856
0.00480007060600329,1677.42957524476
0.00480063432010775,1677.42957563095
0.00480119761597085,1677.42957601694
0.00480176079323588,1677.42957640287
0.00480232442386353,1677.42957678908
0.00480288820370803,1677.42957717546
0.00480345209271918,1677.42957756197
0.0048040156565215,1677.42957794836
0.00480457925344465,1677.42957833478
0.00480514287116713,1677.42957872126
0.00480570659373051,1677.42957910785
0.00480627033831139,1677.4295794945
0.00480683390628234,1677.42957988111
0.00480739754877645,1677.42958026778
0.004807961230891,1677.42958065453
0.00480852479123983,1677.42958104126
0.00480908823636848,1677.42958142797
0.00480965192498258,1677.42958181483
0.00481021560928884,1677.42958220177
