Time_s,Distance_m
0.724217149055273,2.15797914856954
0.724226379534403,2.15803621740172
0.724235610024206,2.15809328706325
0.724244840523253,2.15815035754528
0.724254071089588,2.15820742920669
0.724263301876313,2.15826450299413
0.724272532603414,2.15832157717632
0.724281763581067,2.15837865367111
0.724290994545692,2.15843573084876
0.72430022569794,2.15849280994999
0.72430945676773,2.1585498893048
0.724318687976995,2.15860697028551
0.72432791925529,2.15866405245654
0.724337150713464,2.15872113650336
0.724346382219994,2.15877822161272
0.724355613697805,2.15883530730801
0.724364845171459,2.1588923937411
0.724374076903163,2.15894948253351
0.724383308711874,2.15900657256568
0.724392540517609,2.15906366334303
0.724401772440815,2.15912075561042
0.72441100436918,2.1591778486733
0.724420236382701,2.15923494302642
0.724429468511729,2.1592920388575
0.724438700632292,2.15934913539986
0.724447933101961,2.15940623486496
0.724457165418948,2.15946333414943
0.724466397901681,2.15952043522268
0.724475630540314,2.15957753802384
0.724484863189631,2.1596346416548
0.724494096008027,2.15969174709525
0.724503328737008,2.15974885274639
0.724512561606616,2.15980596003108
0.724521794503732,2.15986306824967
0.724531027560067,2.15992017821685
0.724540260563306,2.15997728861939
0.724549493761379,2.16003440099087
0.724558727129705,2.16009151517929
0.724567960488384,2.16014863007188
0.724577194128355,2.16020574746833
0.724586427678645,2.16026286507391
0.72459566136527,2.16031998428673
0.724604895033443,2.16037710414929
0.724614128921305,2.16043422613477
0.724623362780727,2.16049134870825
0.724632596719586,2.16054847253707
0.724641830665922,2.16060559717608
0.72465106481625,2.16066272384103
0.724660298975038,2.16071985132229
0.724669533200475,2.16077697997986
0.724678767619371,2.16083411059829
0.724688002130306,2.16089124255017
0.724697236639086,2.16094837525276
0.724706471257518,2.16100550939779
0.724715705903271,2.16106264447591
0.724724940580963,2.1611197805157
0.724734175333398,2.16117691778201
0.7247434101227,2.1612340560405
0.724752645084797,2.16129119613224
0.724761880100556,2.16134833732011
0.724771115207289,2.16140547983501
0.724780350327749,2.16146262319899
0.724789585626821,2.16151976843231
0.724798821049288,2.16157691519334
0.724808056460242,2.16163406264732
0.724817292125121,2.16169121243678
0.724826527748728,2.16174836273507
0.724835763535705,2.16180551480855
0.724844999346323,2.16186266779257
0.724854235308138,2.1619198224765
0.724863471196608,2.16197697747083
0.72487270724288,2.16203413420599
0.72488194341151,2.16209129246266
0.724891179602689,2.1621484516232
0.724900415860315,2.16220561195927
0.72490965218259,2.16226277345979
0.724918888539308,2.16231993593781
0.724928124972462,2.16237709965324
0.724937361463067,2.1624342644886
0.724946598282432,2.16249143212308
0.724955835067147,2.16254860030753
0.72496507192296,2.16260576969646
0.724974308870454,2.16266294041726
0.724983545848003,2.16272011208855
0.724992782909483,2.16277728504378
0.725002020127786,2.16283445973416
0.725011257399888,2.16289163552204
0.725020494901259,2.16294881349356
0.725029732300202,2.1630059915956
0.725038969774395,2.16306317092796
0.725048207273938,2.16312035118179
0.725057444928879,2.1631775331621
0.725066682692995,2.16323471658279
0.725075920506105,2.16329190107137
0.725085158359433,2.1633490865735
0.725094396275428,2.16340627322818
0.725103634256513,2.16346346105042
0.725112872386712,2.1635206505604
0.725122110570598,2.16357784116739
0.725131348799692,2.16363503281892
0.725140587306253,2.16369222695288
0.725149825718848,2.16374942126982
0.725159064188961,2.16380661670756
0.725168302835006,2.16386381399922
0.725177541528892,2.16392101235182
0.725186780347913,2.16397821224392
0.725196019185864,2.164035413018
0.725205258143773,2.16409261529956
0.725214497050327,2.16414981802795
0.725223736234094,2.16420702323753
0.725232975474943,2.16426422956536
0.725242214751839,2.16432143688124
0.725251454100997,2.16437864540942
0.725260693544965,2.1644358552895
0.725269933036344,2.16449306622803
0.725279172622442,2.16455027851797
0.725288412364456,2.16460749253827
0.725297652174375,2.16466470774399
0.72530689204511,2.16472192409123
0.725316131972182,2.1647791415523
0.725325372018332,2.16483636051572
0.725334612080137,2.16489358034107
0.725343852192423,2.16495080124401
0.725353092432645,2.16500802370422
0.725362332794586,2.16506524768324
0.725371573146929,2.16512247236786
0.725380813700622,2.16517969906447
0.725390054300685,2.16523692681332
0.725399294866583,2.16529415511567
0.725408535579853,2.16535138509579
0.725417776420533,2.16540861663011
0.72542701732727,2.16546584933866
0.725436258362564,2.16552308360856
0.725445499395228,2.16558031862732
0.725454740551472,2.16563755517665
0.725463981849442,2.16569479336898
0.725473223177409,2.16575203251229
0.725482464530812,2.16580927257835
0.725491706015487,2.16586651422271
0.725500947515965,2.16592375673019
0.725510189133223,2.16598100072625
0.725519430809598,2.16603824585376
0.725528672518576,2.16609549194847
0.725537914450269,2.16615274018804
0.725547156291593,2.16620998863313
0.725556398313192,2.16626723896023
0.725565640369566,2.16632449026808
0.725574882521099,2.16638174293074
0.725584124731427,2.16643899672296
0.725593367054105,2.16649625197654
0.725602609446073,2.16655350842474
0.725611851857341,2.16661076575788
0.725621094436898,2.166668024899
0.725630337113778,2.16672528540847
0.725639579900728,2.16678254736529
0.725648822798553,2.16683981077448
0.725658065662896,2.16689707474171
0.725667308769752,2.1669543409769
0.725676551725475,2.16701160704123
0.725685794972409,2.16706887567531
0.725695038223005,2.16712614509761
0.725704281462743,2.16718341521816
0.725713524885156,2.16724068723609
0.725722768314529,2.16729796006271
0.725732011856548,2.16735523435286
0.725741255332926,2.16741250900187
0.725750498999199,2.16746978559309
0.725759742816905,2.16752706388826
0.725768986640811,2.16758434298748
0.725778230643769,2.16764162396183
0.725787474659308,2.1676989057798
0.725796718753267,2.16775618884938
0.725805962967877,2.16781347343228
0.725815207310563,2.16787075957457
0.725824451656109,2.16792804650028
0.725833696114395,2.16798533489037
0.725842940609098,2.16804262427189
0.72585218513797,2.16809991463089
0.725861429883082,2.16815720709576
0.725870674625173,2.16821450030769
0.725879919464788,2.16827179488981
0.72588916437959,2.1683290907037
0.725898409375187,2.16838638778415
0.725907654451187,2.16844368612874
0.725916899670001,2.16850098612432
0.725926144931987,2.16855828715334
0.725935390181404,2.16861558887032
0.725944635553876,2.16867289211588
0.725953880973856,2.1687301964218
0.72596312668001,2.1687875032674
0.725972372321968,2.16884481048104
0.72598161806859,2.16890211910936
0.725990863889804,2.16895942896599
0.726000109775688,2.16901673998946
0.72600935577847,2.16907405250352
0.726018601820725,2.16913136602827
0.72602784794648,2.16918868083661
0.726037094197679,2.1692459971886
0.726046340508773,2.16930331467792
0.72605558680269,2.16936063282681
0.726064833307921,2.16941795305172
0.726074079938088,2.16947527481722
0.726083326526623,2.16953259709074
0.726092573231907,2.16958992085413
0.72610182012092,2.16964724652267
0.726111066971991,2.16970457272214
0.72612031392176,2.16976190029964
0.726129560887576,2.16981922874279
0.726138808073656,2.16987655931771
0.726148055335521,2.16993389112869
0.726157302747772,2.16999122463828
0.726166550117573,2.1700485586509
0.726175797624961,2.17010589428283
0.726185045082326,2.17016323037086
0.726194292711858,2.17022056829262
0.726203540373153,2.17027790717761
0.726212788120763,2.17033524736408
0.726222036010878,2.17039258920045
0.726231284050965,2.17044993273308
0.726240531992841,2.17050727642307
0.726249780001512,2.17056462129357
0.726259028054382,2.17062196720449
0.726268276270234,2.17067931489242
0.726277524543024,2.17073666369979
0.72628677287333,2.17079401363022
0.726296021217149,2.17085136441085
0.726305269825314,2.17090871759717
0.726314518489544,2.17096607189762
0.726323767200329,2.17102342725323
0.726333015952819,2.17108078363394
0.726342264844758,2.17113814164593
0.726351513811344,2.17119550088736
0.726360762949203,2.1712528619575
0.726370012135818,2.17131022409655
0.726379261278365,2.17136758672884
0.726388510544335,2.17142495089315
0.726397759863625,2.17148231615471
0.726407009362534,2.17153968329687
0.726416258884849,2.17159705135081
0.726425508412899,2.17165442020692
0.726434758136253,2.17171179104099
0.72644400783862,2.17176916251153
0.72645325776113,2.17182653611418
0.72646250767217,2.17188391041235
0.726471757760768,2.17194128657854
0.726481007857181,2.17199866355991
0.726490258157609,2.17205604257348
0.726499508356505,2.17211342172397
0.726508758770554,2.17217080297581
0.726518009217167,2.1722281851964
0.726527259736566,2.17228556863527
0.726536510365582,2.1723429535209
0.726545760967726,2.17240033900663
0.72655501168529,2.17245772597516
0.726564262379025,2.17251511356267
0.7265735133139,2.17257250341295
0.726582764409089,2.17262989502462
0.726592015496899,2.17268728735739
0.726601266653721,2.17274468088517
0.726610517772198,2.17280207494195
0.726619768994022,2.17285947040678
0.726629020255558,2.17291686688488
0.726638271686621,2.17297426518168
0.726647523222554,2.17303166489606
0.726656774841031,2.17308906588953
0.726666026462859,2.17314646767076
0.726675278311042,2.17320387162339
0.726684530223612,2.17326127674253
0.726693782225063,2.17331868318017
0.726703034317525,2.17337609094954
0.726712286425405,2.17343349958163
0.726721538681149,2.17349090989826
0.726730790915872,2.17354832085152
0.726740043402113,2.17360573413257
0.726749295722223,2.17366314714985
0.726758548176917,2.17372056176934
0.726767800862422,2.17377797858823
0.726777053499131,2.17383539587146
0.726786306316201,2.17389281504107
0.72679555919189,2.17395023534163
0.726804812162566,2.17400765699882
0.726814065251046,2.17406508015429
0.72682331830537,2.174122503865
0.726832571484063,2.17417992911476
0.726841824725882,2.17423735552351
0.72685107795668,2.1742947826311
0.726860331294204,2.1743522111683
0.726869584683563,2.17440964079446
0.726878838213505,2.17446707206041
0.726888091828327,2.17452450462046
0.726897345616444,2.17458193902339
0.726906599310632,2.17463937361066
0.726915853205888,2.17469681021324
0.726925107250019,2.17475424850721
0.726934361365188,2.17481168800948
0.726943615401246,2.1748691277881
0.72695286956011,2.17492656909637
0.726962123730327,2.17498401124251
0.726971378131499,2.17504145558965
0.726980632510791,2.1750989005684
0.726989887235487,2.17515634845867
0.726999141826815,2.17521379628855
0.727008396604388,2.17527124604203
0.727017651372768,2.17532869650595
0.727026906246685,2.17538614839252
0.727036161165066,2.17544360132263
0.727045416181924,2.17550105563161
0.727054671228588,2.17555851089317
0.727063926366464,2.17561596748853
0.72707318169381,2.17567342602772
0.727082437052631,2.17573088552991
0.72709169253925,2.17578834659313
0.727100948124519,2.17584580903642
0.72711020372068,2.17590327231499
0.727119459378068,2.17596073674132
0.727128715157457,2.17601820269277
0.727137970961556,2.17607566956533
0.727147226836447,2.17613313764509
0.727156482685157,2.17619060632999
0.727165738731345,2.17624807700872
0.727174994901792,2.17630554922671
0.727184251142812,2.17636302265064
0.727193507462909,2.17642049733333
0.727202763947162,2.17647797380309
0.727212020379473,2.17653545071812
0.727221276886589,2.17659292886543
0.727230533453736,2.17665040815331
0.727239790109156,2.17670788875715
0.727249046817529,2.17676537045764
0.727258303739069,2.17682285424969
0.727267560694597,2.17688033902068
0.727276817804199,2.17693782551635
0.727286074823524,2.17699531221929
0.727295331997588,2.17705280065108
0.727304589252196,2.17711029035097
0.72731384655187,2.17716778109867
0.727323104049842,2.17722527384583
0.727332361734024,2.17728276851741
0.727341619393734,2.17734026380499
0.727350877092058,2.1773977601004
0.727360134763531,2.17745525699705
0.727369392711683,2.17751275638011
0.727378650588979,2.17757025609112
0.727387908674789,2.17762775786526
0.727397166715495,2.17768526012732
0.727406424806949,2.17774276347264
0.727415683140539,2.17780026909
0.727424941463637,2.17785777541031
0.727434200004192,2.17791528384944
0.72744345846332,2.17797279255094
0.727452717052008,2.17803030282534
0.727461975575533,2.17808781346313
0.727471234353388,2.1781453264489
0.727480493097901,2.17820283999574
0.727489751848937,2.17826035435128
0.727499010878094,2.1783178712027
0.727508269904029,2.17837538880233
0.727517528951641,2.17843290730486
0.727526788089151,2.17849042713409
0.72753604744298,2.17854794907541
0.727545306914512,2.17860547251625
0.727554566348384,2.17866299649142
0.727563825972043,2.17872052241397
0.727573085628002,2.17877804930552
0.727582345433315,2.1788355778933
0.727591605179585,2.17889310688262
0.727600864963838,2.17895063687628
0.72761012493774,2.1790081688166
0.727619385022722,2.17906570221545
0.727628645124044,2.17912323648424
0.727637905219088,2.17918077148244
0.727647165496929,2.17923830838483
0.72765642580093,2.17929584621821
0.727665686215293,2.17935338550577
0.727674946693418,2.17941092595799
0.727684207199414,2.17946846735187
0.727693467886524,2.17952601063964
0.727702728494654,2.17958355420515
0.727711989229069,2.17964109932388
0.727721250044696,2.17969864571579
0.727730511091791,2.1797561943146
0.727739772245361,2.17981374434364
0.727749033401188,2.17987129515531
0.727758294623936,2.17992884715143
0.727767555906031,2.17998640028497
0.727776817268119,2.18004395468424
0.727786078662429,2.18010151005239
0.727795340165084,2.18015906686251
0.727804601863001,2.18021662565478
0.727813863610957,2.18027418552672
0.727823125368738,2.18033174622842
0.727832387143639,2.18038930780523
0.727841648997263,2.18044687064
0.727850911099549,2.18050443578897
0.727860173241821,2.18056200195521
0.727869435591722,2.18061957018071
0.727878697876952,2.18067713877304
0.727887960166747,2.18073470816254
0.727897222595155,2.18079227918238
0.72790648513729,2.18084985167793
0.727915747733646,2.18090742527933
0.727925010548118,2.18096500100535
0.72793427334528,2.18102257739266
0.727943536268962,2.18108015533528
0.727952799107142,2.18113773351532
0.727962062192354,2.18119531399983
0.7279713252407,2.18125289502409
0.727980588414782,2.1813104775989
0.727989851673059,2.18136806146603
0.72799911492997,2.18142564609363
0.728008378352881,2.18148323252214
0.728017641932058,2.18154082069108
0.728026905618526,2.18159841029604
0.728036169266939,2.18165600043344
0.72804543301441,2.1817135919557
0.72805469682707,2.18177118465227
0.728063960768714,2.1818287789198
0.728073224727985,2.18188637406599
0.728082488730665,2.18194397025115
0.728091752878909,2.18200156811041
0.728101017001036,2.18205916657639
0.72811028135703,2.18211676726554
0.728119545654897,2.18217436836243
0.728128810191496,2.1822319717128
0.728138074718296,2.18228957577142
0.728147339327606,2.18234718111226
0.728156604054582,2.18240478795391
0.728165868917127,2.18246239640773
0.728175133779517,2.18252000562983
0.728184398727874,2.1825776161557
0.728193663861568,2.1826352286033
0.728202929017711,2.18269284195977
0.728212194244107,2.18275045652237
0.72822145957303,2.18280807249183
0.728230724942488,2.18286568948268
0.728239990282571,2.18292330706017
0.728249255817973,2.18298092662161
0.728258521444603,2.18303854751972
0.728267787173804,2.18309616982508
0.7282770529717,2.18315379332703
0.728286318908802,2.1832114184641
0.7282955848592,2.18326904445327
0.728304850916587,2.18332667187725
0.728314117114332,2.1833843009436
0.728323383380513,2.18344193120504
0.728332649564178,2.18349956172274
0.728341915881131,2.18355719383889
0.728351182255213,2.18361482707985
0.728360448740115,2.18367246177957
0.728369715370627,2.18373009815446
0.728378982096263,2.18378773589055
0.728388248905817,2.18384537491815
0.728397515754173,2.18390301495667
0.728406782701561,2.18396065638076
0.728416049685805,2.18401829880369
0.728425316764632,2.18407594258454
0.728434583858783,2.18413358723033
0.728443851098034,2.18419123354833
0.728453118378513,2.18424888089242
0.72846238581011,2.18430652994621
0.728471653205494,2.1843641795444
0.728480920713942,2.18442183061561
0.728490188239542,2.18447948256321
0.72849945603275,2.18453713694526
0.728508723787764,2.18459479185946
0.728517991689118,2.18465244845378
0.728527259520388,2.18471010538184
0.728536527529607,2.18476776418672
0.728545795656741,2.18482542449496
0.728555063881626,2.18488308618115
0.728564332158136,2.18494074895834
0.728573600404224,2.18499841231606
0.728582868876748,2.18505607785243
0.728592137403327,2.18511374449496
0.72860140594073,2.1851714119747
0.728610674584958,2.18522908088896
0.728619943293218,2.18528675097151
0.728629212101224,2.18534442244458
0.728638481036791,2.18540209548128
0.728647750033474,2.18545976966818
0.72865701920704,2.18551744572567
0.728666288356195,2.18557512240123
0.728675557571362,2.18563280025751
0.728684826803707,2.18569047899067
0.728694096179383,2.18574815938571
0.728703365527808,2.18580584038118
0.728712635048173,2.18586352321662
0.728721904738406,2.18592120787917
0.728731174522406,2.1859788938953
0.728740444389722,2.18603658119999
0.728749714383936,2.18609427006448
0.728758984433202,2.18615196004169
0.728768254527856,2.18620965107148
0.728777524680346,2.18626734323135
0.728786794903748,2.18632503660267
0.72879606520611,2.18638273123557
0.728805335554115,2.1864404269227
0.728814606056645,2.18649812434173
0.728823876534271,2.18655582237596
0.728833147143063,2.18661352199676
0.728842417817954,2.18667122279919
0.728851688641585,2.18672892529761
0.728860959489876,2.18678662871978
0.728870230375659,2.18684433314557
0.728879501407048,2.18690203924792
0.728888772416357,2.18695974598314
0.728898043729271,2.18701745537844
0.728907315016766,2.18707516538585
0.72891658640355,2.18713287678165
0.728925857811353,2.18719058907864
0.728935129220485,2.18724830215424
0.728944400823304,2.1873060172059
0.72895367246716,2.18736373328341
0.728962944228383,2.18742145086193
0.728972216000937,2.18747916928141
0.728981487917553,2.18753688936813
0.728990759907661,2.18759461068281
0.729000031965709,2.1876523331909
0.729009304104697,2.18771005697335
0.729018576302625,2.18776778189322
0.729027848658191,2.18782550856499
0.729037121166522,2.18788323695836
0.729046393587729,2.18794096557984
0.72905566613591,2.18799869576239
0.729064938863695,2.18805642783371
0.729074211554429,2.18811416044493
0.729083484403982,2.18817189481557
0.729092757264984,2.18822963002809
0.729102030210644,2.18828736653831
0.729111303210395,2.18834510415597
0.729120576267801,2.18840284290323
0.72912984942576,2.18846058304724
0.729139122652799,2.18851832439204
0.729148396026623,2.18857606742152
0.729157669585554,2.18863381237432
0.729166943078839,2.18869155768907
0.729176216742136,2.18874930483321
0.729185490488308,2.18880705326415
0.729194764255606,2.18886480259741
0.729204038156509,2.18892255353343
0.729213312102481,2.18898030552089
0.72922258623095,2.18903805941563
0.729231860310537,2.18909581377677
0.729241134479351,2.1891535694644
0.729250408620155,2.18921132574842
0.729259682982492,2.18926908418292
0.72926895733624,2.1893268433348
0.729278231850613,2.1893846042579
0.72928750649979,2.18944236679145
0.729296781086177,2.18950012970485
0.729306055808793,2.18955789423761
0.729315330593393,2.18961565992735
0.729324605519174,2.18967342726735
0.729333880545942,2.1897311960073
0.729343155582201,2.18978896557734
0.729352430721014,2.18984673655713
0.729361705882358,2.18990450844825
0.7293709812568,2.18996228243771
0.729380256674163,2.19002005746556
0.729389532169022,2.19007783374716
0.729398807759845,2.19013561139759
0.72940808339045,2.1901933900669
0.729417359103513,2.19025117002092
0.729426634913344,2.19030895134885
0.729435910837209,2.19036673415824
0.729445186768877,2.19042451778736
0.729454462708232,2.19048230223551
0.729463738834226,2.19054008861747
0.729473015140266,2.19059787689223
0.729482291413165,2.19065566573173
0.729491567722706,2.19071345557069
0.729500844155408,2.19077124694813
0.729510120728507,2.19082903997147
0.729519397323939,2.19088683390519
0.729528674040258,2.1909446293633
0.729537950842018,2.191002426125
0.729547227552031,2.19106022308636
0.729556504572653,2.19111802275422
0.72956578160561,2.19117582327025
0.729575058752677,2.19123362526857
0.729584335951801,2.19129142836259
0.729593613375479,2.1913492336271
0.729602890795335,2.19140703963919
0.729612168073028,2.19146484553684
0.729621445595986,2.19152265373412
0.729630723222537,2.1915804633483
0.729640000945035,2.19163827433177
0.729649278727249,2.19169608645878
0.729658556531759,2.19175389949617
0.72966783441561,2.19181171379942
0.729677112363532,2.19186952927341
0.72968639046338,2.19192734646561
0.729695668556542,2.19198516438765
0.729704946803378,2.19204298403886
0.729714225096628,2.19210080475083
0.729723503446115,2.19215862658482
0.729732781865214,2.19221644962417
0.729742060434268,2.19227427436962
0.729751339163561,2.19233210088529
0.729760617832462,2.19238992779619
0.729769896730726,2.19244775690817
0.729779175603599,2.19250558663354
0.729788454471408,2.19256341709898
0.729797733510357,2.19262124940271
0.729807012602689,2.19267908281082
0.72981629173333,2.19273691722938
0.729825570972148,2.19279475309387
0.729834850345384,2.19285259056788
0.729844129652993,2.19291042840455
0.729853409162179,2.19296826826939
0.729862688727825,2.1930261092579
0.729871968486019,2.19308395221838
0.72988124817795,2.19314179553759
0.729890527909684,2.1931996398767
0.729899807854015,2.19325748631281
0.729909087836105,2.19331533375613
0.729918367941255,2.19337318273838
0.729927648194738,2.19343103341716
0.729936928423598,2.19348888471432
0.729946208742313,2.19354673734349
0.729955489162513,2.19360459137721
0.72996476981083,2.19366244760494
0.729974050270281,2.19372030342718
0.7299833309047,2.19377816111214
0.729992611679158,2.19383602044208
0.730001892399176,2.19389388020458
0.730011173368196,2.19395174229144
0.730020454229841,2.19400960448086
0.730029735288193,2.19406746866867
0.730039016428165,2.19412533413736
0.730048297619613,2.19418320069903
0.730057578827189,2.19424106813329
0.730066860224759,2.19429893752421
0.730076141543756,2.19435680719729
0.730085423031704,2.19441467869586
0.730094704788818,2.19447255264484
0.73010398651964,2.19453042720202
0.730113268304841,2.19458830287039
0.730122550180744,2.19464617987648
0.730131832147097,2.19470405821873
0.730141114105221,2.19476193728184
0.730150396316231,2.19481981869405
0.730159678458896,2.19487770045228
0.730168960744762,2.1949355838757
0.730178243191199,2.19499346907267
0.730187525707402,2.19505135547696
0.730196808257149,2.19510924286269
0.730206090847659,2.1951671312749
0.730215373453062,2.19522502055226
0.730224656142763,2.19528291112763
0.730233938959647,2.19534080326846
0.730243221869766,2.19539869676308
0.730252504869863,2.19545659159119
0.730261787923653,2.19551448752651
0.730271071136912,2.19557238522878
0.730280354339502,2.19563028363689
0.730289637701775,2.19568818381332
0.730298921056492,2.19574608471504
0.730308204537242,2.19580398717525
0.730317488079742,2.19586189079304
0.730326771691575,2.19591979561572
0.730336055255469,2.19597770091184
0.73034533911883,2.19603560884833
0.730354622993597,2.19609351762846
0.730363906952161,2.19615142770378
0.730373190997705,2.19620933909418
0.730382475124305,2.19626725176272
0.730391759379394,2.19632516600531
0.730401043678702,2.19638308129629
0.730410328043598,2.19644099776898
0.730419612550951,2.19649891590294
0.730428897095534,2.19655683504174
0.730438181717882,2.19661475543828
0.730447466476351,2.19667267745663
0.730456751263127,2.19673060042422
0.7304660361406,2.19678852473028
0.730475321071369,2.19684645014151
0.730484606138362,2.19690437717528
0.730493891209719,2.19696230500898
0.730503176371608,2.19702023418021
0.730512461575897,2.19707816438869
0.730521747028594,2.19713609691974
0.730531032388173,2.19719402964257
0.730540317918501,2.1972519642035
0.73054960347545,2.19730989970331
0.730558889141717,2.19736783665798
0.730568174963384,2.19742577535509
0.730577460909062,2.1974837155988
0.730586746832909,2.19754165647914
0.730596032880415,2.19759959890394
0.73060531902671,2.19765754271803
0.730614605080714,2.19771548672912
0.730623891318755,2.19777343266147
0.730633177613471,2.19783137972038
0.730642464065372,2.19788932853307
0.730651750580131,2.19794727851095
0.730661037234107,2.19800523013054
0.730670323746681,2.19806318164069
0.730679610465353,2.19812113520995
0.730688897237466,2.1981790898857
0.730698184131094,2.19823704609278
0.730707471021782,2.19829500305453
0.730716758073566,2.19835296179466
0.730726045190485,2.19841092171435
0.730735332413134,2.19846888306694
0.73074461958101,2.19852684485077
0.730753906925595,2.19858480851053
0.730763194294715,2.19864277309651
0.73077248184543,2.19870073958899
0.730781769426791,2.19875870704587
0.730791057167424,2.19881667626998
0.730800344882161,2.19887464610562
0.730809632712297,2.1989326174347
0.73081892071195,2.19899059059504
0.730828208657836,2.19904856419299
0.730837496748479,2.19910653946768
0.730846784845385,2.1991645155547
0.730856073038864,2.19922249301775
0.730865361347644,2.19928047197377
0.730874649787547,2.19933845252156
0.730883938339335,2.19939643454105
0.730893226955378,2.19945441773495
0.730902515563457,2.19951240165244
0.730911804294725,2.19957038711227
0.730921093130527,2.19962837399799
0.730930382057636,2.19968636222708
0.730939671033595,2.19974435153449
0.730948960193586,2.19980234276418
0.730958249280301,2.1998603343098
0.730967538421126,2.19991832696663
0.730976827696415,2.19997632123634
0.730986117073582,2.20003431691554
0.730995406563506,2.20009231407215
0.731004696020821,2.20015031179864
0.731013985597619,2.20020831104457
0.731023275232802,2.20026631142851
0.731032564923684,2.20032431293371
0.73104185483629,2.20038231659679
0.731051144865363,2.20044032176061
0.73106043485005,2.20049832742084
0.731069724986176,2.20055633480021
0.731079015195497,2.20061434341018
0.731088305513844,2.20067235347452
0.731097595882977,2.20073036462959
0.731106886286686,2.20078837677417
0.731116176772643,2.20084639020596
0.731125467353104,2.20090440500151
0.731134758097841,2.20096242159656
0.731144048845387,2.20102043898281
0.731153339636968,2.20107845741774
0.73116263054754,2.20113647736943
0.731171921698157,2.20119449959389
0.731181212706078,2.20125252170096
0.731190503936854,2.20131054597351
0.731199795210152,2.20136857128537
0.731209086635043,2.20142659831774
0.731218377991292,2.2014846256952
0.731227669466839,2.20154265459153
0.731236960895553,2.20160068396915
0.731246252584441,2.20165871574552
0.731255544273167,2.2017167482947
0.731264836057367,2.20177478221405
0.731274127948195,2.20183281757322
0.731283419942249,2.20189085435102
0.731292711921854,2.20194889181245
0.731302003979403,2.20200693053463
0.73131129607478,2.20206497026699
0.731320588496336,2.20212301281065
0.731329880904052,2.20218105604183
0.731339173375849,2.20223910044726
0.731348465830201,2.20229714551769
0.7313577585374,2.20235519294152
0.731367051250006,2.20241324117315
0.731376344086514,2.20247129095277
0.731385637059681,2.20252934236012
0.731394930123201,2.20258739510597
0.731404223116924,2.20264544818985
0.731413516273177,2.20270350306315
0.731422809392957,2.20276155848269
0.73143210254184,2.20281961485812
0.731441395887684,2.20287767323814
0.731450689424342,2.20293573358437
0.731459983010798,2.20299379501587
0.731469276651968,2.20305185756338
0.731478570323179,2.20310992107274
0.731487864082222,2.20316798590504
0.731497157827863,2.2032260514278
0.731506451621865,2.20328411802691
0.731515745555767,2.20334218627432
0.731525039525009,2.20340025551676
0.731534333690104,2.20345832675717
0.731543627956508,2.20351639940483
0.731552922388893,2.2035744738639
0.731562216793154,2.20363254892154
0.731571511209474,2.20369062482884
0.731580805769734,2.20374870240988
0.731590100425152,2.20380678135985
0.731599395184191,2.20386486173169
0.731608690029184,2.203922943415
0.731617984828289,2.20398102558595
0.731627279828772,2.20403910978968
0.731636574915214,2.20409719530499
0.731645870056259,2.20415528193595
0.731655165209916,2.20421336942016
0.731664460586012,2.2042714590689
0.731673756023282,2.20432954987442
0.73168305149637,2.20438764167827
0.73169234698362,2.20444573434512
0.731701642606485,2.20450382863401
0.731710938340376,2.2045619243913
0.731720234042747,2.20462002072613
0.731729529886316,2.20467811871798
0.731738825840733,2.20473621817718
0.731748121844023,2.20479431871641
0.731757417861609,2.20485242011958
0.731766714046367,2.2049105233422
0.731776010413815,2.20496862848131
0.731785306787924,2.20502673443671
0.73179460326961,2.20508484183915
0.731803899743217,2.20514294996577
0.731813196339199,2.20520105963197
0.731822492988749,2.20525917040771
0.731831789737429,2.20531728257777
0.731841086460937,2.20537539536521
0.731850383325018,2.20543350980607
0.731859680291463,2.20549162566155
0.731868977500771,2.20554974380996
0.731878274683477,2.20560786256687
0.731887571965244,2.20566598271782
0.731896869168008,2.20572410314969
0.731906166554324,2.20578222550383
0.731915464013311,2.2058403490871
0.731924761610663,2.20589847431022
0.73193405928445,2.20595660078605
0.731943356998877,2.20601472829082
0.731952654854521,2.20607285745335
0.731961952802719,2.20613098796943
0.731971250812374,2.20618911964466
0.731980548814815,2.20624725204972
0.731989846933871,2.2063053859588
0.731999145175213,2.20636352140742
0.732008443483912,2.20642165805214
0.732017741908495,2.20647979619641
0.732027040361,2.20653793529026
0.73203633889753,2.2065960756845
0.732045637461928,2.20665421702801
0.732054936183291,2.20671236012802
0.732064234916509,2.20677050407721
0.732073533778595,2.20682864960726
0.732082832752915,2.2068867966142
0.732092131868464,2.20694494527937
0.732101430970694,2.20700309463636
0.732110730078938,2.20706124480608
0.732120029283778,2.20711939635497
0.732129328655917,2.20717754972521
0.732138628054357,2.20723570403507
0.73214792753394,2.20729385962755
0.732157227002867,2.20735201592858
0.732166526750861,2.20741017475002
0.732175826533357,2.20746833456247
0.732185126368752,2.20752649548097
0.732194426302669,2.20758465779089
0.732203726256557,2.20764282100097
0.732213026372686,2.20770098600101
0.732222326497027,2.2077591518277
0.732231626693537,2.20781731888106
0.732240927003721,2.20787548742069
0.7322502274151,2.20793365736859
0.732259527867454,2.20799182834811
0.73226882841555,2.20805000070183
0.732278128961783,2.20810817381926
0.732287429700898,2.20816634891852
0.732296730455465,2.20822452488982
0.732306031339398,2.20828270244573
