Time_s,Acceleration_mps2
0.037691246522821,2.86368775860288
0.0376928673446063,2.8640769479197
0.037694488239169,2.86446613963692
0.0376961092075839,2.86485533398238
0.0376977302478056,2.86524453052376
0.0376993513615177,2.86563372958595
0.0377009725478345,2.86602293100234
0.0377025938070171,2.86641213481036
0.0377042151371905,2.86680134059693
0.0377058365423896,2.86719054920745
0.0377074580192787,2.86757975998656
0.0377090795696514,2.86796897326102
0.0377107011925628,2.86835818885134
0.0377123228886763,2.86874740688235
0.0377139446575757,2.8691366272711
0.0377155664997171,2.86952585010625
0.0377171884153965,2.86991507545813
0.0377188104038551,2.87030430316268
0.0377204324667432,2.87069353356359
0.037722054600933,2.8710827660019
0.0377236768086467,2.87147200089852
0.0377252990890626,2.87186123811081
0.0377269214422077,2.87225047762702
0.0377285438701319,2.87263971989403
0.03773016637106,2.87302896456111
0.037731788945441,2.87341821168845
0.0377334115916999,2.87380746093154
0.0377350343121358,2.87419671275926
0.037736657105581,2.87458596695735
0.0377382799714708,2.87497522337652
0.03773990291032,2.87536448211194
0.0377415259213802,2.87575374300498
0.0377431490062999,2.87614300639952
0.0377447721641555,2.87653227212275
0.037746395394662,2.87692154009105
0.0377480187003239,2.87731081084398
0.0377496420780773,2.87770008375662
0.0377512655297069,2.87808935915605
0.0377528890540584,2.87847863681711
0.0377545126529529,2.87886791711468
0.0377561363224728,2.87925719922002
0.0377577600663197,2.87964648386231
0.0377593838855456,2.88003577134206
0.0377610077779306,2.88042506119626
0.0377626317418679,2.88081435302133
0.0377642557799182,2.88120364733759
0.0377658798905428,2.88159294385486
0.0377675040744872,2.88198224270472
0.0377691283328682,2.88237154414253
0.0377707526635874,2.88276084772815
0.037772377068814,2.88315015389141
0.0377740015464034,2.88353946219966
0.0377756260975295,2.88392877286452
0.0377772507229264,2.88431808606505
0.0377788754215978,2.88470740159613
0.0377805001921363,2.88509671912409
0.037782125037384,2.88548603923763
0.0377837499581519,2.88587536216993
0.0377853749506887,2.88626468711502
0.0377870000165266,2.88665401432595
0.0377886251558105,2.8870433438567
0.0377902503690965,2.88743267583137
0.0377918756561871,2.88782201021518
0.037793501016868,2.88821134695375
0.037795126450958,2.88860068599823
0.037796751958522,2.88899002735447
0.0377983775389015,2.88937937087478
0.0378000031941055,2.88976871698269
0.0378016289219591,2.89015806523862
0.0378032547243183,2.89054741600299
0.0378048805999915,2.89093676904629
0.0378065065484604,2.89132612422804
0.0378081325720183,2.89171548203484
0.0378097586673761,2.89210484178874
0.0378113848381173,2.89249420420606
0.0378130110835378,2.89288356919977
0.0378146374004207,2.89327293605036
0.0378162637918852,2.89366230536803
0.0378178902573105,2.89405167707398
0.0378195167948252,2.89444105074549
0.0378211434080647,2.89483042713559
0.0378227700956635,2.89521980601572
0.0378243968565779,2.89560918712964
0.0378260236909647,2.89599857048263
0.0378276505992781,2.8963879561716
0.0378292775821887,2.89677734434993
0.0378309046372733,2.89716673449705
0.0378325317681123,2.89755612734383
0.0378341589717315,2.89794552230648
0.0378357862487998,2.89833491946989
0.0378374136003225,2.89872431905996
0.0378390410261385,2.89911372106022
0.037840668525481,2.89950312529691
0.0378422960990827,2.89989253190987
0.0378439237463432,2.90028194077769
0.0378455514666507,2.90067135175043
0.037847179262285,2.90106076531009
0.0378488071314968,2.90145018111721
0.0378504350757867,2.90183959946328
0.0378520630930078,2.90222901990259
0.0378536911840528,2.9026184425829
0.0378553193494507,2.90300786763177
0.0378569475879833,2.90339729479109
0.0378585759010212,2.90378672433226
0.0378602042879803,2.90417615615079
0.0378618327501171,2.90456559050809
0.0378634612846663,2.9049550268199
0.0378650898931927,2.90534446536758
0.0378667185769586,2.9057339064529
0.0378683473344677,2.90612334977401
0.0378699761661794,2.90651279539765
0.0378716050735465,2.9069022436455
0.0378732340536353,2.90729169390242
0.0378748631085266,2.90768114655956
0.0378764922368354,2.90807060134898
0.0378781214394016,2.9084600584245
0.037879750716564,2.90884951787234
0.0378813800668758,2.90923897938027
0.0378830094925792,2.90962844340507
0.037884638991828,2.91001790958416
0.0378862685672841,2.91040737846089
0.0378878982170363,2.91079684966686
0.0378895279406425,2.91118632306419
0.037891157737063,2.9115757984078
0.0378927876075584,2.91196527594632
0.0378944175532896,2.91235475595596
0.0378960475733142,2.91274423825403
0.037897677668235,2.91313372295046
0.0378993078356771,2.91352320953219
0.0379009380795693,2.91391269880524
0.03790256839594,2.91430218997669
0.0379041987878865,2.91469168364186
0.0379058292546276,2.91508117968585
0.0379074597968368,2.91547067824064
0.0379090904115642,2.91586017866941
0.0379107211017192,2.91624968154215
0.0379123518671184,2.91663918687246
0.0379139827060209,2.9170286942765
0.0379156136198937,2.91741820403341
0.0379172446070713,2.91780771580312
0.0379188756700078,2.91819723008539
0.037920506807921,2.91858674675551
0.0379221380204933,2.91897626572739
0.037923769305098,2.91936578641361
0.0379254006659505,2.91975530967502
0.0379270321012273,2.92014483519555
0.0379286636107969,2.92053436291062
0.0379302951952584,2.92092389294138
0.0379319268536814,2.92131342509272
0.0379335585875665,2.92170295966993
0.0379351903971509,2.92209249675192
0.0379368222798818,2.92248203578387
0.0379384542381051,2.92287157721989
0.0379400862701938,2.92326112074616
0.0379417183775715,2.9236506666391
0.0379433505587945,2.924040214607
0.0379449828147149,2.92442976480348
0.0379466151462041,2.92481931743116
0.0379482475514402,2.92520887210806
0.0379498800323965,2.92559842922379
0.0379515125881961,2.92598798862212
0.0379531452182784,2.92637755016083
0.0379547779234092,2.92676711398959
0.0379564107024356,2.92715667986777
0.0379580435577398,2.92754624828869
0.0379596764867219,2.92793581872965
0.0379613094907573,2.92832539143517
0.0379629425701413,2.92871496649098
0.0379645757235924,2.92910454362174
0.0379662089516653,2.92949412291747
0.0379678422557891,2.9298837046963
0.0379694756342742,2.93027328861702
0.0379711090882806,2.93066287489507
0.0379727426158017,2.93105246310992
0.0379743762188428,2.93144205365407
0.0379760098974434,2.93183164657231
0.0379776436517499,2.93222124189722
0.0379792774798627,2.93261083921293
0.0379809113847084,2.93300043911363
0.0379825453638314,2.93339004111886
0.0379841794177375,2.93377964528686
0.0379858135460782,2.93416925154403
0.0379874477493452,2.93455885998706
0.0379890820281216,2.93494847074964
0.0379907163821573,2.93533808378693
0.0379923508098118,2.93572769873224
0.0379939853147923,2.93611731635507
0.0379956198936874,2.93650693598406
0.037997254547038,2.93689655766576
0.0379988892761919,2.93728618169606
0.038000524081253,2.93767580812391
0.0380021589608791,2.93806543665711
0.0380037939148625,2.93845506721716
0.038005428944474,2.93884470007038
0.0380070640498422,2.93923433526821
0.0380086992291399,2.939623972413
0.0380103344848674,2.94001361200702
0.0380119698160059,2.94040325387497
0.0380136052227797,2.94079289804413
0.0380152407039627,2.94118254424581
0.0380168762618565,2.94157219295176
0.0380185118944087,2.94196184375799
0.0380201476005323,2.9423514963826
0.0380217833831321,2.94274115142809
0.0380234192405627,2.9431308085928
0.0380250551746429,2.94352046823938
0.0380266911822243,2.94391012971359
0.0380283272660172,2.94429979353719
0.0380299634244175,2.94468945940954
0.038031599658772,2.94507912759049
0.0380332359669871,2.94546879764591
0.0380348723513088,2.94585847001848
0.0380365088132255,2.94624814507425
0.0380381453482002,2.94663782185612
0.038039781959123,2.94702750089407
0.0380414186466466,2.94741718238094
0.0380430554079886,2.94780686572536
0.0380446922457808,2.94819655143794
0.0380463291581006,2.94858623914764
0.0380479661466386,2.94897592918192
0.0380496032105268,2.9493656213811
0.0380512403503076,2.94975531584347
0.0380528775649624,2.95014501235323
0.0380545148553072,2.95053471106285
0.0380561522222209,2.95092441217593
0.038057789664069,2.9513141153528
0.0380594271813386,2.95170382066156
0.0380610647753603,2.95209352839571
0.0380627024434569,2.95248323799761
0.0380643401880087,2.95287294992602
0.038065978009575,2.95326266434593
0.038067615905958,2.95365238079089
0.0380692538776886,2.95404209932558
0.0380708919239674,2.95443181977906
0.038072530045759,2.95482154234097
0.038074168244904,2.95521126742838
0.0380758065181536,2.95560099437168
0.0380774448683794,2.95599072372486
0.0380790832936114,2.95638045511148
0.0380807217949807,2.9567701887359
0.038082360371871,2.95715992448113
0.03808399902498,2.95754966248356
0.0380856377540115,2.95793940268886
0.038087276558885,2.95832914507019
0.0380889154389989,2.95871888949019
0.0380905543955193,2.95910863618531
0.0380921934271794,2.95949838490015
0.0380938325343292,2.95988813568137
0.0380954717172933,2.96027788860105
0.0380971109770938,2.96066764388555
0.0380987503134327,2.96105740148907
0.0381003897240465,2.9614471609101
0.0381020292120936,2.96183692278188
0.0381036687743887,2.96222668647182
0.0381053084127831,2.96261645231499
0.0381069481275483,2.96300622040134
0.0381085879185438,2.96339599070564
0.038110227785737,2.96378576321441
0.0381118677283118,2.96417553774488
0.038113507748729,2.96456531481044
0.038115147844666,2.96495509395399
0.0381167880161128,2.96534487512287
0.0381184282635276,2.9657346584081
0.0381200685865519,2.96612444373753
0.0381217089856838,2.96651423120872
0.0381233494601557,2.96690402066111
0.0381249900119586,2.96729381250802
0.0381266306384451,2.96768360621188
0.0381282713428698,2.96807340242221
0.0381299121235519,2.96846320083591
0.038131552980141,2.96885300134172
0.0381331939111041,2.96924280359126
0.0381348349199937,2.9696326083186
0.0381364760046041,2.97002241511527
0.0381381171656832,2.97041222409832
0.0381397584022384,2.97080203506023
0.0381413997157103,2.97119184828958
0.0381430411047886,2.97158166352734
0.0381446825709498,2.97197148106439
0.0381463241126063,2.97236130058164
0.0381479657309412,2.9727511223
0.0381496074252325,2.97314094608161
0.0381512491942265,2.97353077163619
0.0381528910408805,2.97392059957379
0.0381545329631824,2.97431042951578
0.0381561749631775,2.97470026186415
0.0381578170381271,2.97509009606089
0.0381594591913957,2.9754799327765
0.0381611014191194,2.97586977123607
0.038162743724924,2.97625961214467
0.0381643861076556,2.97664945531999
0.0381660285660302,2.97703930046028
0.0381676711004887,2.97742914762695
0.0381693137111093,2.97781899683995
0.038170956397666,2.97820884804886
0.0381725991605687,2.9785987013341
0.0381742420004951,2.97898855684764
0.0381758849163258,2.97937841435809
0.03817752790877,2.9797682739922
0.0381791709779551,2.98015813578701
0.0381808141241256,2.98054799979568
0.0381824573463925,2.98093786582673
0.0381841006466588,2.98132773427017
0.0381857440224485,2.9817176046244
0.0381873874749975,2.98210747710267
0.0381890310029981,2.98249735143956
0.0381906746080222,2.98288722794578
0.038192318290075,2.98327710665084
0.0381939620471143,2.98366698711056
0.0381956058825854,2.98405687002399
0.0381972497948837,2.98444675511073
0.0381988937839219,2.98483664231891
0.0382005378493148,2.98522653155593
0.0382021819910205,2.98561642279963
0.0382038262099451,2.98600631624101
0.0382054705059665,2.98639621186944
0.0382071148782184,2.986786109492
0.0382087593267252,2.98717600909066
0.0382104038523653,2.98756591085076
0.0382120484544435,2.9879558146369
0.0382136931332687,2.98834572049857
0.0382153378893738,2.98873562855286
0.0382169827218838,2.98912553861824
0.038218627631294,2.98951545077983
0.0382202726167976,2.98990536486785
0.0382219176795421,2.99029528111026
0.0382235628191755,2.99068519945056
0.038225208035305,2.991075119794
0.0382268533292724,2.9914650424182
0.0382284986988976,2.99185496687521
0.0382301441472266,2.99224489377583
0.0382317896719937,2.99263482268776
0.0382334352723518,2.99302475337902
0.0382350809498368,2.99341468615557
0.0382367267040598,2.99380462096126
0.0382383725358788,2.99419455797262
0.0382400184450079,2.99458449714207
0.0382416644310624,2.99497443837737
0.0382433104928169,2.99536438139975
0.0382449566334699,2.99575432687052
0.0382466028503566,2.99614427427631
0.0382482491453945,2.99653422397596
0.0382498955164391,2.99692417553796
0.0382515419642941,2.99731412908848
0.0382531884882129,2.99770408447545
0.0382548350908591,2.99809404225701
0.0382564817715496,2.99848400233879
0.0382581285287516,2.99887396437469
0.0382597753624488,2.99926392832181
0.0382614222737752,2.99965389441811
0.0382630692609576,3.0000438623005
0.0382647163251747,3.00043383218348
0.0382663634679396,3.00082380441356
0.0382680106858182,3.00121377827873
0.0382696579827138,3.00160375454746
0.038271305356217,3.00199373277355
0.0382729528084423,3.00238371336489
0.0382746003358308,3.00277369558906
0.0382762479399112,3.00316367969813
0.038277895623548,3.00355366633525
0.0382795433832181,3.00394365479993
0.0382811912200741,3.00433364526552
0.0382828391345321,3.00472363783665
0.0382844871272341,3.00511363265941
0.0382861351954553,3.0055036291551
0.0382877833411132,3.0058936276757
0.0382894315646891,3.00628362835846
0.0382910798659828,3.00667363117039
0.0382927282453792,3.00706363618744
0.0382943767014881,3.00745364311269
0.0382960252353979,3.00784365214738
0.0382976738455805,3.00823366297812
0.0382993225348673,3.00862367618175
0.0383009713006934,3.0090136912591
0.0383026201443144,3.00940370842649
0.0383042690649883,3.00979372754225
0.0383059180640049,3.01018374886712
0.0383075671397051,3.01057377206547
0.0383092162927983,3.01096379725244
0.0383108655238286,3.01135382455416
0.0383125148318802,3.01174385378196
0.0383141642166637,3.01213388485013
0.0383158136780179,3.01252391771166
0.0383174632196632,3.01291395316296
0.0383191128378452,3.01330399047042
0.0383207625336008,3.01369402977823
0.0383224123081122,3.01408407135353
0.0383240621585441,3.01447411460705
0.038325712087265,3.01486415998639
0.0383273620931473,3.01525420729072
0.0383290121778065,3.01564425684481
0.0383306623404436,3.01603430850567
0.0383323125792956,3.01642436187353
0.0383339628956612,3.01681441718432
0.0383356132899482,3.01720447454745
0.0383372637609643,3.01759453371293
0.0383389143116049,3.01798459527703
0.0383405649394284,3.01837465876997
0.0383422156436952,3.01876472397935
0.0383438664271281,3.01915479146822
0.0383455172884277,3.01954486101051
0.0383471682269577,3.01993493244128
0.0383488192438133,3.02032500597652
0.0383504703383974,3.020715081506
0.0383521215103661,3.02110515894025
0.0383537727586511,3.02149523803582
0.0383554240870427,3.02188531958293
0.0383570754925616,3.0222754030162
0.0383587269763772,3.02266548852548
0.0383603785383916,3.02305557610572
0.0383620301777999,3.02344566557879
0.0383636818958167,3.02383575718491
0.0383653336917501,3.0242258507959
0.038366985565646,3.0246159464046
0.0383686375159661,3.0250060436746
0.0383702895462664,3.02539614333536
0.0383719416534818,3.02578624479723
0.0383735938383103,3.02617634814577
0.0383752461028354,3.02656645383631
0.0383768984448034,3.02695656142572
0.0383785508634649,3.02734667070236
0.0383802033614928,3.02773678221793
0.0383818559379283,3.02812689581922
0.0383835085898526,3.02851701085646
0.0383851613209069,3.02890712804473
0.038386814131262,3.02929724749193
0.0383884670200826,3.02968736902476
0.0383901199856899,3.03007749225898
0.0383917730292667,3.03046761740645
0.0383934261516253,3.03085774466117
0.038395079351847,3.03124787384137
0.0383967326302013,3.03163800498258
0.0383983859866147,3.032028138069
0.0384000394217263,3.03241827323327
0.0384016929351309,3.03280841039799
0.0384033465275334,3.03319854970334
0.0384050001957565,3.03358869047492
0.0384066539438139,3.03397883350481
0.0384083077698205,3.03436897846555
0.0384099616735329,3.03475912526661
0.0384116156562318,3.03514927417124
0.038413269717374,3.03553942508602
0.038414923857047,3.03592957801622
0.0384165780755214,3.03631973301696
0.038418232371398,3.03670988978859
0.0384198867450592,3.03710004837886
0.0384215411978749,3.03749020908472
0.0384231957295974,3.03788037188001
0.0384248503395436,3.03827053661082
0.0384265050268426,3.0386607030697
0.038428159794229,3.03905087182095
0.038429814639423,3.03944104242838
0.0384314695621333,3.0398312147799
0.0384331245631374,3.04022138902806
0.0384347796435687,3.04061156542958
0.038436434800909,3.04100174346493
0.0384380900377349,3.04139192363143
0.0384397453527398,3.04178210569598
0.0384414007472399,3.04217228991389
0.038443056219297,3.0425624758905
0.0384447117693449,3.04295266367442
0.0384463673976849,3.04334285333238
0.038448023105544,3.04373304513209
0.0384496788920599,3.0441232389119
0.0384513347575608,3.04451343472169
0.0384529907014275,3.04490363242953
0.0384546467251503,3.04529383233876
0.038456302825946,3.04568403387809
0.0384579590054307,3.04607423733218
0.0384596152649243,3.04646444301164
0.0384612716012731,3.04685465026614
0.0384629280177868,3.0472448597366
0.0384645845125565,3.04763507107554
0.0384662410859312,3.04802528431787
0.0384678977378465,3.04841549944989
0.0384695544679076,3.04880571638167
0.0384712112782978,3.04919593557015
0.0384728681656974,3.0495861563449
0.0384745251337097,3.04997637940748
0.0384761821790361,3.05036660411789
0.0384778393044296,3.05075683099772
0.0384794965079043,3.05114705967075
0.0384811537896308,3.05153729013055
0.0384828111502622,3.05192752251364
0.0384844685899796,3.0523177568697
0.038486126109293,3.0527079933099
0.0384877837074119,3.05309823167191
0.0384894413855074,3.05348847218675
0.0384910991417366,3.05387871447839
0.0384927569758908,3.05426895845897
0.0384944148896669,3.05465920448097
0.0384960728823473,3.0550494524235
0.0384977309534147,3.05543970215886
0.0384993891031292,3.0558299537261
0.0385010473324969,3.05622020734219
0.0385027056403255,3.05661046276979
0.0385043640275017,3.0570007201709
0.0385060224933673,3.05739097941742
0.0385076810381479,3.05778124054076
0.0385093396634929,3.05817150389506
0.0385109983660439,3.05856176879178
0.0385126571479147,3.05895203560932
0.0385143160096407,3.05934230449922
0.0385159749496785,3.05973257514179
0.0385176339690817,3.06012284772624
0.0385192930676257,3.06051312222061
0.0385209522449953,3.06090339855011
0.0385226115021726,3.06129367691424
0.0385242708394744,3.06168395739823
0.0385259302547491,3.06207423954479
0.0385275897496522,3.06246452365793
0.0385292493233411,3.06285480958518
0.0385309089748721,3.06324509710425
0.0385325687059458,3.06363538655386
0.0385342285173977,3.06402567814551
0.0385358884082721,3.06441597169214
0.0385375483780665,3.06480626706217
0.0385392084284172,3.06519656458943
0.0385408685568241,3.06558686376836
0.0385425287649457,3.06597716489831
0.0385441890513037,3.06636746768995
0.038545849418421,3.066757772651
0.0385475098651,3.06714807957398
0.0385491703906941,3.06753838829423
0.0385508309948295,3.06792869871064
0.0385524916789116,3.06831901111093
0.0385541524422334,3.06870932537005
0.0385558132836873,3.06909964123342
0.0385574742045674,3.06948995894869
0.0385591352051335,3.06988027859428
0.0385607962849015,3.07027060007082
0.0385624574447367,3.07066092354973
0.0385641186835326,3.07105124880789
0.0385657800041462,3.07144157643089
0.0385674414018061,3.07183190545276
0.0385691028810334,3.07222223673794
0.0385707644387083,3.07261256970472
0.0385724260762554,3.07300290459352
0.0385740877926517,3.07339324120688
0.0385757495887304,3.07378357969908
0.0385774114642163,3.07417392002391
0.0385790734195213,3.07456426226117
0.0385807354540826,3.07495460629491
0.038582397567907,3.07534495211072
0.038584059761671,3.07573529984862
0.0385857220355422,3.07612564955563
0.0385873843891147,3.07651600114578
0.0385890468208661,3.07690635427992
0.038590709333461,3.07729670949011
0.0385923719254166,3.07768706651104
0.0385940345970356,3.07807742537574
0.0385956973491127,3.07846778625441
0.0385973601809438,3.0788581490102
0.0385990230914721,3.07924851339841
0.038600686081509,3.07963887956375
0.0386023491527171,3.08002924787432
0.0386040123015052,3.08041961759564
0.0386056755311115,3.08080998934046
0.0386073388421436,3.08120036330024
0.0386090022322748,3.08159073899233
0.0386106657012086,3.08198111629843
0.0386123292500057,3.08237149543004
0.0386139928800324,3.08276187669874
0.0386156565897739,3.08315225980899
0.0386173203783699,3.08354264454139
0.0386189842475645,3.08393303124284
0.0386206481960077,3.08432341965745
0.0386223122248896,3.0847138100093
0.0386239763338608,3.08510420224366
0.0386256405239259,3.08549459656594
0.0386273047924682,3.08588499243364
0.0386289691391565,3.08627538971507
0.0386306335667603,3.08666578898639
0.0386322980757185,3.08705619039901
0.0386339626632007,3.0874465933588
0.0386356273303978,3.08783699805412
0.0386372920790926,3.08822740488326
0.038638956906734,3.08861781333837
0.0386406218159947,3.08900822393388
0.0386422868054932,3.08939863642474
0.0386439518737157,3.08978905045709
0.0386456170212371,3.09017946611314
0.0386472822503093,3.09056988388034
0.0386489475583687,3.090960303258
0.0386506129468476,3.09135072449576
0.0386522784161954,3.09174114771268
0.038653943967319,3.09213157311141
0.0386556095962094,3.09252199985166
0.0386572753050858,3.09291242831563
0.0386589410956656,3.09330285890818
0.0386606069653739,3.09369329111755
0.0386622729154478,3.09408372515027
0.0386639389455373,3.09447416095001
0.0386656050562688,3.09486459864105
0.038667271247009,3.09525503809745
0.0386689375169406,3.09564547912744
0.0386706038685905,3.09603592224755
0.0386722702998015,3.09642636704766
0.0386739368128902,3.09681681397552
0.0386756034035645,3.09720726215737
0.038677270076231,3.09759771243902
0.0386789368290596,3.09798816451562
0.0386806036628815,3.09837861852847
0.0386822705757029,3.09876907406264
0.0386839375696841,3.0991595315323
0.0386856046447715,3.09954999096643
0.0386872718008705,3.09994045234381
0.0386889390371095,3.10033091547198
0.0386906063519599,3.10072138000022
0.0386922737488227,3.1011118466148
0.0386939412261086,3.10150231504558
0.0386956087836942,3.10189278523339
0.0386972764216947,3.10228325719298
0.0386989441399454,3.10267373088715
0.038700611938839,3.10306420639228
0.0387022798193467,3.10345468392027
0.03870394777776,3.10384516269773
0.038705615819926,3.10423564388776
0.0387072839404488,3.10462612645803
0.0387089521413568,3.10501661072802
0.0387106204233057,3.10540709686859
0.0387122887859638,3.10579758482344
0.0387139572301534,3.10618807475822
0.0387156257534951,3.10657856617867
0.0387172943580928,3.10696905947786
0.0387189630429175,3.10735955447445
0.0387206318090049,3.10775005136656
0.0387223006552704,3.10814054994002
0.0387239695812095,3.1085310500607
0.038725638589444,3.10892155227055
0.0387273076771642,3.10931205602384
0.0387289768473777,3.10970256190044
0.0387306460965457,3.11009306920317
0.038732315427986,3.11048357856203
0.0387339848394978,3.11087408957097
0.0387356543316088,3.11126460229546
0.038737323905468,3.11165511698413
0.038738993560538,3.11204563354499
0.0387406632948372,3.11243615154154
0.0387423331114141,3.11282667157417
0.0387440030084021,3.11321719330514
0.0387456729858512,3.11360771670524
0.0387473430442845,3.11399824187951
0.0387490131842151,3.11438876894491
0.0387506834049509,3.11477929776256
0.0387523537063726,3.11516982828838
0.0387540240892503,3.11556036067831
0.0387556945514404,3.11595089448827
0.0387573650961409,3.11634143034931
0.0387590357199737,3.11673196760499
0.0387607064268671,3.11712250701903
0.0387623772143661,3.11751304814586
0.0387640480830424,3.11790359105567
0.0387657190319102,3.11829413554227
0.0387673900618864,3.11868468177556
0.0387690611742777,3.11907523004875
0.0387707323656247,3.11946577965189
0.0387724036396069,3.11985633128974
0.0387740749941779,3.12024688459803
0.0387757464284777,3.1206374393507
0.038777417945966,3.12102799625748
0.0387790895449754,3.12141855503508
0.038780761224371,3.12180911540715
0.0387824329849956,3.12219967752015
0.0387841048258142,3.12259024116582
0.0387857767484959,3.12298080667404
0.0387874487522395,3.12337137390582
0.0387891208364795,3.12376194272209
0.0387907930020314,3.12415251327817
0.0387924652491079,3.12454308563243
0.0387941375777998,3.12493365980665
0.0387958099868004,3.12532423552108
0.0387974824778265,3.12571481310775
0.0387991550502684,3.12610539246874
0.0388008277039207,3.12649597354594
0.0388025004383571,3.1268865562387
0.0388041732546639,3.12727714076397
0.0388058461523612,3.12766772703913
0.0388075191318598,3.12805831513896
0.0388091921913789,3.12844890468867
0.0388108653328069,3.12883949604656
0.0388125385560785,3.12923008923368
0.0388142118613308,3.12962068427749
0.0388158852473649,3.13001128092186
0.0388175587137758,3.1304018790496
0.0388192322612995,3.13079247880156
0.0388209058907215,3.13118308035663
0.0388225796021351,3.13157368375007
0.0388242533945753,3.1319642887764
0.0388259272690118,3.13235489561613
0.0388276012254229,3.13274550428027
0.0388292752623876,3.13313611446384
0.0388309493828963,3.13352672676656
0.0388326235836756,3.13391734055269
0.0388342978657044,3.13430795595841
0.0388359722305777,3.13469857333419
0.0388376466749179,3.13508919199565
0.0388393212016309,3.13547981248375
0.0388409958111165,3.13587043493823
0.0388426705015727,3.13626105898678
0.0388443452730366,3.13665168459353
0.0388460201255853,3.13704231176774
0.038847695060245,3.13743294072516
0.0388493700757748,3.13782357122159
0.0388510451741813,3.13821420365361
0.0388527203537385,3.13860483769318
0.038854395614786,3.13899547337339
0.0388560709590836,3.13938611106819
0.0388577463846674,3.13977675039643
0.0388594218913936,3.14016739128264
0.0388610974799047,3.14055803385188
0.0388627731501682,3.14094867810718
0.0388644489029302,3.14133932420371
0.03886612473663,3.14172997182274
0.0388678006539101,3.14212062148766
0.0388694766518625,3.14251127263319
0.0388711527310513,3.14290192531456
0.0388728288927654,3.14329257980828
0.0388745051358342,3.14368323589183
0.0388761814614952,3.14407389380031
0.0388778578680897,3.14446455320312
0.0388795343575926,3.14485521448037
0.0388812109272061,3.14524587707529
0.0388828875791446,3.14563654139464
0.0388845643140611,3.14602720761751
0.0388862411297271,3.14641787528598
0.0388879180281817,3.14680854477997
0.0388895950088708,3.14719921601911
0.0388912720714499,3.14758988891768
0.0388929492148753,3.14798056324121
0.0388946264416517,3.14837123949271
0.0388963037499778,3.14876191734032
0.0388979811415741,3.14915259710949
0.0388996586139259,3.1495432782978
0.0389013361707659,3.14993396163944
0.0389030138080338,3.15032464634814
0.0389046915269758,3.15071533259975
0.0389063693281658,3.15110602053193
0.0389080472110463,3.15149671003767
0.0389097251773723,3.15188740147414
0.0389114032245668,3.15227809432933
0.0389130813548784,3.15266878902123
0.0389147595659873,3.15305948509938
0.0389164378594967,3.15345018285166
0.0389181162352356,3.15384088226945
0.0389197946940063,3.1542315835182
0.038921473234256,3.15462228628255
0.0389231518565015,3.15501299063436
0.0389248305620615,3.15540369685749
0.0389265093492048,3.15579440461169
0.038928188218985,3.15618511407978
0.0389298671717147,3.15657582534417
0.0389315462061018,3.15696653813592
0.0389332253229054,3.15735725258323
0.0389349045215156,3.15774796856719
0.0389365838030622,3.15813868631088
0.0389382631669926,3.15852940571753
0.0389399426137241,3.15892012686132
0.0389416221426209,3.15931084961172
0.0389433017523447,3.15970157366739
0.0389449814453544,3.16009229951355
0.038946661222755,3.16048302743324
0.0389483410803275,3.16087375655881
0.0389500210214621,3.16126448751103
0.0389517010439676,3.16165521988953
0.0389533811499002,3.16204595408289
0.0389550613392951,3.16243669013691
0.0389567416097865,3.16282742755133
0.0389584219637506,3.16321816677171
0.0389601024000546,3.1636089076028
0.0389617829195866,3.1639996502077
0.0389634635201741,3.16439039414029
0.0389651442037892,3.16478113976645
0.0389668249706851,3.16517188717596
0.0389685058214062,3.1655626364898
0.0389701867531045,3.165953387114
0.0389718677676455,3.16634413937563
0.0389735488655883,3.16673489342517
0.0389752300431456,3.16712564847349
0.038976911305469,3.16751640552235
0.0389785926499366,3.16790716412193
0.0389802740760853,3.16829792412142
0.038981955585648,3.16868868586781
0.0389836371787734,3.16907944942656
0.0389853188545071,3.16947021459858
0.0389870006124398,3.16986098127187
0.0389886824530524,3.17025174953251
0.0389903643760154,3.17064251931664
0.0389920463829803,3.17103329096308
0.038993728472157,3.17142406412603
0.0389954106439831,3.1718148388567
0.0389970928992439,3.17220561532321
0.0389987752357536,3.17259639307777
0.0390004576564518,3.17298717269001
0.039002140159684,3.17337795386827
0.0390038227454518,3.17376873657721
0.0390055054154007,3.17415952115746
0.0390071881666311,3.17455030702896
0.0390088710005531,3.17494109442329
0.0390105539174841,3.17533188342951
0.0390122369181018,3.17572267419691
0.0390139200020821,3.17611346666917
0.0390156031694049,3.17650426083194
0.0390172864176004,3.17689505615772
0.0390189697496634,3.17728585321902
0.0390206531657125,3.17767665209972
0.039022336663904,3.1780674524151
0.0390240202462946,3.17845825455425
0.0390257039102662,3.17884905800248
0.039027387658916,3.17923986335467
0.0390290714906233,3.17963067032931
0.0390307554039041,3.18002147857826
0.0390324394009103,3.180412288515
0.0390341234818661,3.18080310022844
0.0390358076446814,3.18119391328267
0.039037491889794,3.18158472771924
0.0390391762191392,3.18197554394831
0.0390408606317899,3.18236636181489
0.0390425451275896,3.18275718126502
0.0390442297081858,3.18314800263697
0.0390459143687737,3.18353882494887
0.0390475991147392,3.18392964922791
0.039049283943311,3.18432047499734
0.0390509688558069,3.1847113024794
0.0390526538506676,3.18510213136537
0.039054338929496,3.18549296195639
0.0390560240912558,3.18588379406291
0.0390577093357233,3.1862746276133
